Time	Prediction	Expectation	Found	Runtime
34.712006001150876	..((((....)))).	..((((....)))).	true	3
21.121544274661368	..((((....)))).	..((((....)))).	true	4
2.6505254386864308	..((((....)))).	..((((....)))).	true	2
5.1482414550812186	..((((....)))).	..((((....)))).	true	3
41.02701022497631	..((((....)))).	..((((....)))).	true	2
13.731604954396259	..((((....)))).	..((((....)))).	true	2
22.765282263754006	..((((....)))).	..((((....)))).	true	2
6.925103848843627	..((((....)))).	..((((....)))).	true	2
3.43436284534967	..((((....)))).	..((((....)))).	true	2
192.83384779068575	..((((....)))).	..((((....)))).	true	2
19.63133582217238	..((((....)))).	..((((....)))).	true	2
4.125871727811985	..((((....)))).	..((((....)))).	true	3
14.40185809211996	..((((....)))).	..((((....)))).	true	2
15.264494769109165	..((((....)))).	..((((....)))).	true	2
96.6524614434079	..((((....)))).	..((((....)))).	true	3
5.7463779076386485	..((((....)))).	..((((....)))).	true	3
11.454465411396194	..((((....)))).	..((((....)))).	true	4
22.96419839821759	..((((....)))).	..((((....)))).	true	2
12.979445457598336	..((((....)))).	..((((....)))).	true	2
44.01717735153421	..((((....)))).	..((((....)))).	true	2
108.14981340474117	..((((....)))).	..((((....)))).	true	2
12.97788709206862	..((((....)))).	..((((....)))).	true	3
22.29274724676183	..((((....)))).	..((((....)))).	true	2
4.018112875685701	..((((....)))).	..((((....)))).	true	2
6.913715989205097	..((((....)))).	..((((....)))).	true	3
12.959680425152543	..((((....)))).	..((((....)))).	true	3
6.782863124516205	..((((....)))).	..((((....)))).	true	3
12.656492196443976	..((((....)))).	..((((....)))).	true	2
22.946375711885434	..((((....)))).	..((((....)))).	true	3
5.143615397873012	..((((....)))).	..((((....)))).	true	1
12.421642373079543	..((((....)))).	..((((....)))).	true	0
12.358879216145715	..((((....)))).	..((((....)))).	true	1
5.463514119153158	..((((....)))).	..((((....)))).	true	1
8.049404210839187	..((((....)))).	..((((....)))).	true	1
10.812042180038233	..((((....)))).	..((((....)))).	true	1
14.07203887652664	..((((....)))).	..((((....)))).	true	1
28.084404611979654	..((((....)))).	..((((....)))).	true	1
89.98551859555987	..((((....)))).	..((((....)))).	true	1
77.8967612554166	..((((....)))).	..((((....)))).	true	1
8.449212339830941	..((((....)))).	..((((....)))).	true	1
63.0611938357285	..((((....)))).	..((((....)))).	true	1
71.74393817673779	..((((....)))).	..((((....)))).	true	1
4.997961147695876	..((((....)))).	..((((....)))).	true	1
13.539518171532084	..((((....)))).	..((((....)))).	true	1
10.731226618752462	..((((....)))).	..((((....)))).	true	0
51.09696590660706	..((((....)))).	..((((....)))).	true	1
53.63052701492073	..((((....)))).	..((((....)))).	true	1
80.02144525234486	..((((....)))).	..((((....)))).	true	2
10.60977740503514	..((((....)))).	..((((....)))).	true	1
13.23174258457819	..((((....)))).	..((((....)))).	true	2
97.65131842704409	..((((....)))).	..((((....)))).	true	1
47.9100229410098	..((((....)))).	..((((....)))).	true	1
4.748482351759234	..((((....)))).	..((((....)))).	true	2
12.090720137686326	..((((....)))).	..((((....)))).	true	1
12.678972255751303	..((((....)))).	..((((....)))).	true	1
46.17201819297708	..((((....)))).	..((((....)))).	true	1
7.708186933270599	..((((....)))).	..((((....)))).	true	1
3.3355908103618814	..((((....)))).	..((((....)))).	true	1
40.26842982155552	..((((....)))).	..((((....)))).	true	0
48.71552736547875	..((((....)))).	..((((....)))).	true	0
37.55613507226956	..((((....)))).	..((((....)))).	true	1
4.7380879086386525	..((((....)))).	..((((....)))).	true	1
3.0947137014346007	..((((....)))).	..((((....)))).	true	1
24.188138044103578	..((((....)))).	..((((....)))).	true	1
4.323559831822948	..((((....)))).	..((((....)))).	true	1
7.184325819476335	..((((....)))).	..((((....)))).	true	1
16.1396373074553	..((((....)))).	..((((....)))).	true	1
16.877157487135374	..((((....)))).	..((((....)))).	true	1
4.145011663171294	..((((....)))).	..((((....)))).	true	1
9.784238838497398	..((((....)))).	..((((....)))).	true	0
7.199578576833918	..((((....)))).	..((((....)))).	true	1
23.23443594784232	..((((....)))).	..((((....)))).	true	1
4.807658586537719	..((((....)))).	..((((....)))).	true	1
15.189334205645041	..((((....)))).	..((((....)))).	true	1
18.071568483071307	..((((....)))).	..((((....)))).	true	1
